x,y,phi,Ex,Ey
5.100000000000000000e+01,4.700000000000000000e+01,2.063204868948050399e-02,2.725236446287604766e-03,-8.175709338862777870e-03
5.100000000000000000e+01,4.800000000000000000e+01,3.102083013351955923e-02,7.407214014887692280e-03,-1.481442802977535507e-02
5.100000000000000000e+01,4.900000000000000000e+01,5.026090474903121413e-02,2.505648905669121546e-02,-2.505648905669118770e-02
5.100000000000000000e+01,5.000000000000000000e+01,8.113380824690193116e-02,1.049109190883611986e-01,1.387778780781445676e-17
5.100000000000000000e+01,5.100000000000000000e+01,5.026090474903118638e-02,2.505648905669121546e-02,2.505648905669121546e-02
5.100000000000000000e+01,5.200000000000000000e+01,3.102083013351950372e-02,7.407214014887697484e-03,1.481442802977538283e-02
5.100000000000000000e+01,5.300000000000000000e+01,2.063204868948042073e-02,2.725236446287608236e-03,8.175709338862831646e-03
5.100000000000000000e+01,5.400000000000000000e+01,1.466941145579384043e-02,1.213470231213252884e-03,4.853880924853069649e-03
5.100000000000000000e+01,5.500000000000000000e+01,1.092428683977428143e-02,6.262925786527685779e-04,3.131462893264006821e-03
5.100000000000000000e+01,5.600000000000000000e+01,8.406485669265826785e-03,3.599349816946094058e-04,2.159609890168000777e-03
5.100000000000000000e+01,5.700000000000000000e+01,6.605067059438279875e-03,2.235965727544423493e-04,1.565176009281829365e-03
5.100000000000000000e+01,5.800000000000000000e+01,5.276133650702168054e-03,1.469873313090478036e-04,1.175898650473699084e-03
5.100000000000000000e+01,5.900000000000000000e+01,4.253269758490881708e-03,1.008485705826984470e-04,9.076371352468208878e-04
5.100000000000000000e+01,6.000000000000000000e+01,3.460859380208526279e-03,7.142932354592792035e-05,7.142932354636149280e-04
5.100000000000000000e+01,6.100000000000000000e+01,2.824683287563651852e-03,5.190169721135573684e-05,5.709186693329025911e-04
5.100000000000000000e+01,6.200000000000000000e+01,2.319022041542721096e-03,3.842202007252998840e-05,4.610642408836650814e-04
5.100000000000000000e+01,6.300000000000000000e+01,1.902554805796321689e-03,2.890962729420727770e-05,3.758251548486571045e-04
5.100000000000000000e+01,6.400000000000000000e+01,1.567371731845406888e-03,2.198687736529932480e-05,3.078162831534846360e-04
5.100000000000000000e+01,6.500000000000000000e+01,1.286922239489352417e-03,1.690492661521173813e-05,2.535738992977391339e-04
5.100000000000000000e+01,6.600000000000000000e+01,1.060223933249928620e-03,1.306894151789975405e-05,2.091030643991764553e-04
5.100000000000000000e+01,6.700000000000000000e+01,8.687161106909995064e-04,1.018129472413155032e-05,1.730820105070093461e-04
5.100000000000000000e+01,6.800000000000000000e+01,7.140599122359099276e-04,7.944980849602185837e-06,1.430096556086261298e-04
5.100000000000000000e+01,6.900000000000000000e+01,5.826967994737472468e-04,6.235883037352329353e-06,1.184817782531372339e-04
5.100000000000000000e+01,7.000000000000000000e+01,4.770963557296354599e-04,4.888154195798664848e-06,9.776308477968598991e-05
5.100000000000000000e+01,7.100000000000000000e+01,3.871706299143752670e-04,3.850016988596332993e-06,8.085035822710467750e-05
5.100000000000000000e+01,7.200000000000000000e+01,3.153956392754261049e-04,3.021022392042589958e-06,6.646249493365147796e-05
5.100000000000000000e+01,7.300000000000000000e+01,2.542456400470723111e-04,2.380859869998596312e-06,5.475978087861458666e-05
5.100000000000000000e+01,7.400000000000000000e+01,2.058760775181969315e-04,1.865301729470506876e-06,4.476724753971004350e-05
5.100000000000000000e+01,7.500000000000000000e+01,1.647111449676522241e-04,1.467789343039639172e-06,3.669474355264625053e-05
5.100000000000000000e+01,7.600000000000000000e+01,1.324865904129044305e-04,1.145913156104419028e-06,2.979375746832548720e-05
5.100000000000000000e+01,7.700000000000000000e+01,1.051236300310012497e-04,8.988736829744817768e-07,2.426961459596120135e-05
5.100000000000000000e+01,7.800000000000000000e+01,8.394736122098202778e-05,6.982296461955796022e-07,1.955046858093125958e-05
5.100000000000000000e+01,7.900000000000000000e+01,6.602269286913873051e-05,5.453006245020942705e-07,1.581378013436466319e-05
5.100000000000000000e+01,8.000000000000000000e+01,5.231980095225270141e-05,4.209434675542745241e-07,1.262839802536465278e-05
5.100000000000000000e+01,8.100000000000000000e+01,4.076589681840942495e-05,3.269851576670730153e-07,1.013668944331744148e-05
5.100000000000000000e+01,8.200000000000000000e+01,3.204642206561781844e-05,2.506003263628319615e-07,8.019434961583117718e-06
5.100000000000000000e+01,8.300000000000000000e+01,2.472702689524318952e-05,1.934703834959155140e-07,6.384875368631210714e-06
5.100000000000000000e+01,8.400000000000000000e+01,1.927667132835539701e-05,1.470906809945029788e-07,5.001607673619446934e-06
5.100000000000000000e+01,8.500000000000000000e+01,1.472381154800429565e-05,1.127895218463057718e-07,3.948446981682318315e-06
5.100000000000000000e+01,8.600000000000000000e+01,1.137977736499076038e-05,8.500684901865399116e-08,3.061445277558803571e-06
5.100000000000000000e+01,8.700000000000000000e+01,8.600920992886688506e-06,6.470470161052398092e-08,2.395910588977360064e-06
5.100000000000000000e+01,8.800000000000000000e+01,6.587956187036040257e-06,4.830910006574754914e-08,1.838426069523605764e-06
5.100000000000000000e+01,8.900000000000000000e+01,4.924068853839476978e-06,3.647503890616671902e-08,1.426582879577719319e-06
5.100000000000000000e+01,9.000000000000000000e+01,3.734790427880601618e-06,2.694832461958985217e-08,1.083797402852570004e-06
5.100000000000000000e+01,9.100000000000000000e+01,2.756474048134336969e-06,2.015152486412559686e-08,8.349804569371668774e-07
5.100000000000000000e+01,9.200000000000000000e+01,2.064829514006267863e-06,1.469215482198339004e-08,6.296290237871461398e-07
5.100000000000000000e+01,9.300000000000000000e+01,1.497216000560044690e-06,1.082601906383188333e-08,4.840708362748003924e-07
5.100000000000000000e+01,9.400000000000000000e+01,1.096687841456667079e-06,7.712933503992180058e-09,3.656966752085347549e-07
5.100000000000000000e+01,9.500000000000000000e+01,7.658226501429751800e-07,5.489934343051576588e-09,2.854810562508023844e-07
5.100000000000000000e+01,9.600000000000000000e+01,5.257257289550623098e-07,3.665093710600629068e-09,2.226382608964633830e-07
5.100000000000000000e+01,9.700000000000000000e+01,3.205461283500484141e-07,2.284820272006425567e-09,1.853662264212042255e-07
5.100000000000000000e+01,9.800000000000000000e+01,1.549932761126538589e-07,1.075307152336893594e-09,1.602730641750242070e-07
5.100000000000000000e+01,9.900000000000000000e+01,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
5.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
5.200000000000000000e+01,1.000000000000000000e+00,1.112914403617245814e-07,1.535772071575377347e-09,-1.152051677244643038e-07
5.200000000000000000e+01,2.000000000000000000e+00,2.304103354489286077e-07,3.270344152681506319e-09,-1.339149358711498224e-07
5.200000000000000000e+01,3.000000000000000000e+00,3.791213121040242394e-07,5.255902418223595764e-09,-1.617053916005718698e-07
5.200000000000000000e+01,4.000000000000000000e+00,5.538211186500723209e-07,7.902542849552255787e-09,-2.087963361230440958e-07
5.200000000000000000e+01,5.000000000000000000e+00,7.967139843501124309e-07,1.113735564386803810e-08,-2.690028753388067070e-07
5.200000000000000000e+01,6.000000000000000000e+00,1.091826869327685735e-06,1.570460306479059223e-08,-3.584165930976112085e-07
5.200000000000000000e+01,7.000000000000000000e+00,1.513547170545334848e-06,2.139199839420225476e-08,-4.686186930356449401e-07
5.200000000000000000e+01,8.000000000000000000e+00,2.029064255398975615e-06,2.948390856906549169e-08,-6.252017776123556407e-07
5.200000000000000000e+01,9.000000000000000000e+00,2.763950725770046129e-06,3.958038134297263353e-08,-8.154130484911947893e-07
5.200000000000000000e+01,1.000000000000000000e+01,3.659890352381365194e-06,5.383224603999445482e-08,-1.079409376789267750e-06
5.200000000000000000e+01,1.100000000000000000e+01,4.922769479348581630e-06,7.156831298305385507e-08,-1.397397560248850864e-06
5.200000000000000000e+01,1.200000000000000000e+01,6.454685472879066922e-06,9.630574660561386062e-08,-1.831047430151474713e-06
5.200000000000000000e+01,1.300000000000000000e+01,8.584864339651531056e-06,1.269828004732094436e-07,-2.349984973207005499e-06
5.200000000000000000e+01,1.400000000000000000e+01,1.115465541929307792e-05,1.692295579585680968e-07,-3.046674707877551364e-06
5.200000000000000000e+01,1.500000000000000000e+01,1.467821375540663378e-05,2.214458770818703801e-07,-3.875650461709456781e-06
5.200000000000000000e+01,1.600000000000000000e+01,1.890595634271199148e-05,2.924678609927370572e-07,-4.972186294894683692e-06
5.200000000000000000e+01,1.700000000000000000e+01,2.462258634519600117e-05,3.800082578787352229e-07,-6.270283417167265511e-06
5.200000000000000000e+01,1.800000000000000000e+01,3.144652317704652250e-05,4.976865208349776906e-07,-7.963081900919568643e-06
5.200000000000000000e+01,1.900000000000000000e+01,4.054875014703513845e-05,6.424504782728567606e-07,-9.958043345599802872e-06
5.200000000000000000e+01,2.000000000000000000e+01,5.136260986824612825e-05,8.349622923860162700e-07,-1.252447440224512562e-05
5.200000000000000000e+01,2.100000000000000000e+01,6.559769895152538970e-05,1.071558531079537730e-06,-1.553762337232908138e-05
5.200000000000000000e+01,2.200000000000000000e+01,8.243785661290429102e-05,1.383190079243472694e-06,-1.936467715910694480e-05
5.200000000000000000e+01,2.300000000000000000e+01,1.043270532697392793e-04,1.766302812932521405e-06,-2.384509774244106641e-05
5.200000000000000000e+01,2.400000000000000000e+01,1.301280520977864238e-04,2.266882429925918770e-06,-2.946947788326878304e-05
5.200000000000000000e+01,2.500000000000000000e+01,1.632660090362768454e-04,2.883454758968755820e-06,-3.604318826807401642e-05
5.200000000000000000e+01,2.600000000000000000e+01,2.022144286339344567e-04,3.684236598621256535e-06,-4.421084159679763482e-05
5.200000000000000000e+01,2.700000000000000000e+01,2.516876922298721150e-04,4.674451701006137510e-06,-5.375619599230770194e-05
5.200000000000000000e+01,2.800000000000000000e+01,3.097268206185498605e-04,5.956105931615471132e-06,-6.551716615233623667e-05
5.200000000000000000e+01,2.900000000000000000e+01,3.827220245345445884e-04,7.551325262563122294e-06,-7.928891578609393448e-05
5.200000000000000000e+01,3.000000000000000000e+01,4.683046521907377295e-04,9.615957676290030984e-06,-9.615957709427450659e-05
5.200000000000000000e+01,3.100000000000000000e+01,5.750411787230936015e-04,1.221131021057677169e-05,-1.160074471917325943e-04
5.200000000000000000e+01,3.200000000000000000e+01,7.003195465742029181e-04,1.558518794597007389e-05,-1.402666916323215118e-04
5.200000000000000000e+01,3.300000000000000000e+01,8.555745619877366251e-04,1.988773688750474508e-05,-1.690457636112820540e-04
5.200000000000000000e+01,3.400000000000000000e+01,1.038411073796767026e-03,2.553871839580548839e-05,-2.043097472078512686e-04
5.200000000000000000e+01,3.500000000000000000e+01,1.264194056403439162e-03,3.289338094482775060e-05,-2.467003571094133086e-04
5.200000000000000000e+01,3.600000000000000000e+01,1.531811788015593643e-03,4.272999738664823733e-05,-2.991099817205906562e-04
5.200000000000000000e+01,3.700000000000000000e+01,1.862414019844620475e-03,5.590300403056022455e-05,-3.633695262063658038e-04
5.200000000000000000e+01,3.800000000000000000e+01,2.258550840428325251e-03,7.403755994667875553e-05,-4.442253596846574074e-04
5.200000000000000000e+01,3.900000000000000000e+01,2.750864739213935289e-03,9.931557122135796847e-05,-5.462356417199100162e-04
5.200000000000000000e+01,4.000000000000000000e+01,3.351022123868145283e-03,1.356722146068217727e-04,-6.783610730354970760e-04
5.200000000000000000e+01,4.100000000000000000e+01,4.107586885284929441e-03,1.893052852533509602e-04,-8.518737836407685483e-04
5.200000000000000000e+01,4.200000000000000000e+01,5.054769691149682380e-03,2.716293296215325538e-04,-1.086517318486478895e-03
5.200000000000000000e+01,4.300000000000000000e+01,6.280621522257887231e-03,4.033193943624390453e-04,-1.411617880268670449e-03
5.200000000000000000e+01,4.400000000000000000e+01,7.878005451687023278e-03,6.256318707055659976e-04,-1.876895612116730953e-03
5.200000000000000000e+01,4.500000000000000000e+01,1.003441274649134914e-02,1.024403746898663696e-03,-2.561009367246640592e-03
5.200000000000000000e+01,4.600000000000000000e+01,1.300002418618030446e-02,1.792272571933842436e-03,-3.584545143867644106e-03
5.200000000000000000e+01,4.700000000000000000e+01,1.720350303422663735e-02,3.384747979442209211e-03,-5.077121969163270014e-03
5.200000000000000000e+01,4.800000000000000000e+01,2.315426812450684449e-02,6.908663549646483493e-03,-6.908663549646447063e-03
5.200000000000000000e+01,4.900000000000000000e+01,3.102083013351953147e-02,1.481442802977538803e-02,-7.407214014887671463e-03
5.200000000000000000e+01,5.000000000000000000e+01,3.796869615428218742e-02,2.923991616005008204e-02,1.387778780781445676e-17
5.200000000000000000e+01,5.100000000000000000e+01,3.102083013351950372e-02,1.481442802977538283e-02,7.407214014887694015e-03
5.200000000000000000e+01,5.200000000000000000e+01,2.315426812450679939e-02,6.908663549646478289e-03,6.908663549646478289e-03
5.200000000000000000e+01,5.300000000000000000e+01,1.720350303422654714e-02,3.384747979442207476e-03,5.077121969163325525e-03
5.200000000000000000e+01,5.400000000000000000e+01,1.300002418618014834e-02,1.792272571933840701e-03,3.584545143867744720e-03
5.200000000000000000e+01,5.500000000000000000e+01,1.003441274649105770e-02,1.024403746898660227e-03,2.561009367246807993e-03
5.200000000000000000e+01,5.600000000000000000e+01,7.878005451686532351e-03,6.256318707055599261e-04,1.876895612117041902e-03
5.200000000000000000e+01,5.700000000000000000e+01,6.280621522256973899e-03,4.033193943624273359e-04,1.411617880269187830e-03
5.200000000000000000e+01,5.800000000000000000e+01,5.054769691148156691e-03,2.716293296215117371e-04,1.086517318487420416e-03
5.200000000000000000e+01,5.900000000000000000e+01,4.107586885282133067e-03,1.893052852533156152e-04,8.518737836423200416e-04
5.200000000000000000e+01,6.000000000000000000e+01,3.351022123863516607e-03,1.356722146067569374e-04,6.783610730382830419e-04
5.200000000000000000e+01,6.100000000000000000e+01,2.750864739205566983e-03,9.931557122125215034e-05,5.462356417244545580e-04
5.200000000000000000e+01,6.200000000000000000e+01,2.258550840414607491e-03,7.403755994648945384e-05,4.442253596927027296e-04
5.200000000000000000e+01,6.300000000000000000e+01,1.862414019820161524e-03,5.590300403025079325e-05,3.633695262193617015e-04
5.200000000000000000e+01,6.400000000000000000e+01,1.531811787975884088e-03,4.272999738610136575e-05,2.991099817432750930e-04
5.200000000000000000e+01,6.500000000000000000e+01,1.264194056333611338e-03,3.289338094394228269e-05,2.467003571456928817e-04
5.200000000000000000e+01,6.600000000000000000e+01,1.038411073684498325e-03,2.553871839426212660e-05,2.043097472702967059e-04
5.200000000000000000e+01,6.700000000000000000e+01,8.555745617930179264e-04,1.988773688502999942e-05,1.690457637101629726e-04
5.200000000000000000e+01,6.800000000000000000e+01,7.003195462641723795e-04,1.558518794171495983e-05,1.402666918001580138e-04
5.200000000000000000e+01,6.900000000000000000e+01,5.750411781927018988e-04,1.221131020381872271e-05,1.160074474548533098e-04
5.200000000000000000e+01,7.000000000000000000e+01,4.683046513544657599e-04,9.615957664826625889e-06,9.615957753471895400e-05
5.200000000000000000e+01,7.100000000000000000e+01,3.827220231232639908e-04,7.551325244532406484e-06,7.928891646969161706e-05
5.200000000000000000e+01,7.200000000000000000e+01,3.097268184150825257e-04,5.956105901440362843e-06,6.551716728089808026e-05
5.200000000000000000e+01,7.300000000000000000e+01,2.516876885614678303e-04,4.674451654001934679e-06,5.375619772634838804e-05
5.200000000000000000e+01,7.400000000000000000e+01,2.022144229623857497e-04,3.684236521003819318e-06,4.421084442037390074e-05
5.200000000000000000e+01,7.500000000000000000e+01,1.632659997207200288e-04,2.883454639231338140e-06,3.604319256286957402e-05
5.200000000000000000e+01,7.600000000000000000e+01,1.301280378366466016e-04,2.266882234816907358e-06,2.946948478130740799e-05
5.200000000000000000e+01,7.700000000000000000e+01,1.043270301581052128e-04,1.766302514856314676e-06,2.384510812878827134e-05
5.200000000000000000e+01,7.800000000000000000e+01,8.243782157907005893e-05,1.383189599908605269e-06,1.936469361483274455e-05
5.200000000000000000e+01,7.900000000000000000e+01,6.559764292843972371e-05,1.071557805865866063e-06,1.553764789876676557e-05
5.200000000000000000e+01,8.000000000000000000e+01,5.136252578153652779e-05,8.349611413641149166e-07,1.252451273665982568e-05
5.200000000000000000e+01,8.100000000000000000e+01,4.054861745512007234e-05,6.424487536770725192e-07,9.958099900910574455e-06
5.200000000000000000e+01,8.200000000000000000e+01,3.144632597971537888e-05,4.976838190259693718e-07,7.963169109265194064e-06
5.200000000000000000e+01,8.300000000000000000e+01,2.462227923658968421e-05,3.800042488666865656e-07,6.270410766815050270e-06
5.200000000000000000e+01,8.400000000000000000e+01,1.890550444608527834e-05,2.924616608607476806e-07,4.972380045957699878e-06
5.200000000000000000e+01,8.500000000000000000e+01,1.467751914467428446e-05,2.214367660484425267e-07,3.875930507006656242e-06
5.200000000000000000e+01,8.600000000000000000e+01,1.115364343207196586e-05,1.692156463582172323e-07,3.047095114195700900e-06
5.200000000000000000e+01,8.700000000000000000e+01,8.583328916282882657e-06,1.269625546207380569e-07,2.350586408418151605e-06
5.200000000000000000e+01,8.800000000000000000e+01,6.452470615235662647e-06,9.627522237877697897e-08,1.831938392063544539e-06
5.200000000000000000e+01,8.900000000000000000e+01,4.919452132155793579e-06,7.152431750547631886e-08,1.398659117695693443e-06
5.200000000000000000e+01,9.000000000000000000e+01,3.655152379844275760e-06,5.376674120657796310e-08,1.081253727838451753e-06
5.200000000000000000e+01,9.100000000000000000e+01,2.756944676478890072e-06,3.948687141099830279e-08,8.179977769331711406e-07
5.200000000000000000e+01,9.200000000000000000e+01,2.019156825977933479e-06,2.934639600888329513e-08,6.289313353441429018e-07
5.200000000000000000e+01,9.300000000000000000e+01,1.499082005790604269e-06,2.119756547838902746e-08,4.737917836692336033e-07
5.200000000000000000e+01,9.400000000000000000e+01,1.071573258639466272e-06,1.542215256658138351e-08,3.657844500357379408e-07
5.200000000000000000e+01,9.500000000000000000e+01,7.675131057191283870e-07,1.074176941546644487e-08,2.791176629243356785e-07
5.200000000000000000e+01,9.600000000000000000e+01,5.133379327907949148e-07,7.334766337090185531e-09,2.230177684352923205e-07
5.200000000000000000e+01,9.700000000000000000e+01,3.214775688485437461e-07,4.468161074256770296e-09,1.810289621761682620e-07
5.200000000000000000e+01,9.800000000000000000e+01,1.512800084384584173e-07,2.153048869585048833e-09,1.607387844242718730e-07
5.200000000000000000e+01,9.900000000000000000e+01,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
5.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
5.300000000000000000e+01,1.000000000000000000e+00,1.078042934722579865e-07,2.291463192860861440e-09,-1.148075526333347743e-07
5.300000000000000000e+01,2.000000000000000000e+00,2.296151052666695485e-07,4.759962249746624305e-09,-1.297913967645546041e-07
5.300000000000000000e+01,3.000000000000000000e+00,3.673870870013671947e-07,7.837749420914768751e-09,-1.609385095372834822e-07
5.300000000000000000e+01,4.000000000000000000e+00,5.514921243412364864e-07,1.150794387853328654e-08,-2.025874713948799051e-07
5.300000000000000000e+01,5.000000000000000000e+00,7.725620297911270048e-07,1.659253458355365985e-08,-2.673051015059021203e-07
5.300000000000000000e+01,6.000000000000000000e+00,1.086102327353040727e-06,2.288479560512926473e-08,-3.481112848568357760e-07
5.300000000000000000e+01,7.000000000000000000e+00,1.468784599504798557e-06,3.183305432167410438e-08,-4.649794035143673517e-07
5.300000000000000000e+01,8.000000000000000000e+00,2.016061134381775430e-06,4.299373178315954067e-08,-6.077351210152361616e-07
5.300000000000000000e+01,9.000000000000000000e+00,2.684254841535270880e-06,5.882534461063664237e-08,-8.079744963456217938e-07
5.300000000000000000e+01,1.000000000000000000e+01,3.632010127073019018e-06,7.854885243199393995e-08,-1.049979672984701064e-06
5.300000000000000000e+01,1.100000000000000000e+01,4.784214187504673008e-06,1.062297245818127142e-07,-1.382810491470153221e-06
5.300000000000000000e+01,1.200000000000000000e+01,6.397631110013325460e-06,1.406004039303884615e-07,-1.782128971602340386e-06
5.300000000000000000e+01,1.300000000000000000e+01,8.348472130709353779e-06,1.882344674379295233e-07,-2.322366673364628319e-06
5.300000000000000000e+01,1.400000000000000000e+01,1.104236445674258210e-05,2.471704489014407252e-07,-2.966566375123249435e-06
5.300000000000000000e+01,1.500000000000000000e+01,1.428160488095585265e-05,3.278202123826603768e-07,-3.824919517299957206e-06
5.300000000000000000e+01,1.600000000000000000e+01,1.869220349134249651e-05,4.272909643717618733e-07,-4.842853955262336041e-06
5.300000000000000000e+01,1.700000000000000000e+01,2.396731279148052473e-05,5.617614943906055797e-07,-6.179525013545301046e-06
5.300000000000000000e+01,1.800000000000000000e+01,3.105125351843309860e-05,7.272012541794948539e-07,-7.756906758828004735e-06
5.300000000000000000e+01,1.900000000000000000e+01,3.948112630913653420e-05,9.483187231857917378e-07,-9.799355094374401784e-06
5.300000000000000000e+01,2.000000000000000000e+01,5.064996370718190217e-05,1.219921400309352186e-06,-1.219925223999368262e-05
5.300000000000000000e+01,2.100000000000000000e+01,6.387963078912389943e-05,1.579189852633552786e-06,-1.526552690270953342e-05
5.300000000000000000e+01,2.200000000000000000e+01,8.118101751260096901e-05,2.020252802067099040e-06,-1.885570812939785381e-05
5.300000000000000000e+01,2.300000000000000000e+01,1.015910470479196071e-04,2.598433504319543140e-06,-2.338591145187118538e-05
5.300000000000000000e+01,2.400000000000000000e+01,1.279528404163433398e-04,3.308837626421568608e-06,-2.867659875604816161e-05
5.300000000000000000e+01,2.500000000000000000e+01,1.589442445600159303e-04,4.233285728275320951e-06,-3.527738491307575884e-05
5.300000000000000000e+01,2.600000000000000000e+01,1.985076102424948574e-04,5.372030692380158059e-06,-4.297624783302889616e-05
5.300000000000000000e+01,2.700000000000000000e+01,2.448967402260737226e-04,6.846248906077384870e-06,-5.248790973725349352e-05
5.300000000000000000e+01,2.800000000000000000e+01,3.034834297170018445e-04,8.670766283304642006e-06,-6.358562026912610923e-05
5.300000000000000000e+01,2.900000000000000000e+01,3.720679807643259411e-04,1.102721503259910933e-05,-7.719050576821705938e-05
5.300000000000000000e+01,3.000000000000000000e+01,4.578644412534359632e-04,1.396546486323731965e-05,-9.310309940203001619e-05
5.300000000000000000e+01,3.100000000000000000e+01,5.582741795683859734e-04,1.776513908092152002e-05,-1.125125477080311332e-04
5.300000000000000000e+01,3.200000000000000000e+01,6.828895366694982295e-04,2.255553810937352410e-05,-1.353332287682951197e-04
5.300000000000000000e+01,3.300000000000000000e+01,8.289406371049762128e-04,2.878737880312174421e-05,-1.631284799534673917e-04
5.300000000000000000e+01,3.400000000000000000e+01,1.009146496576433013e-03,3.676826629540403324e-05,-1.960974202811781352e-04
5.300000000000000000e+01,3.500000000000000000e+01,1.221135477667332483e-03,4.727652404899773154e-05,-2.363826202687698734e-04
5.300000000000000000e+01,3.600000000000000000e+01,1.481911737113972760e-03,6.102999857840680012e-05,-2.848066600457554347e-04
5.300000000000000000e+01,3.700000000000000000e+01,1.790748797758843353e-03,7.950405975393215214e-05,-3.445175922749411359e-04
5.300000000000000000e+01,3.800000000000000000e+01,2.170946921663855032e-03,1.044129184202035113e-04,-4.176516736850821154e-04
5.300000000000000000e+01,3.900000000000000000e+01,2.626052145129007583e-03,1.388956403633155329e-04,-5.092840146679641477e-04
5.300000000000000000e+01,4.000000000000000000e+01,3.189514950999783327e-03,1.872910564283002035e-04,-6.243035214289318138e-04
5.300000000000000000e+01,4.100000000000000000e+01,3.874659187986871211e-03,2.572266734099319229e-04,-7.716800202304686246e-04
5.300000000000000000e+01,4.200000000000000000e+01,4.732874991460720576e-03,3.607067030112795329e-04,-9.618845413637037382e-04
5.300000000000000000e+01,4.300000000000000000e+01,5.798428270714278687e-03,5.190743435130613231e-04,-1.211173468197247315e-03
5.300000000000000000e+01,4.400000000000000000e+01,7.155221927855215207e-03,7.692627688157373592e-04,-1.538525537631476453e-03
5.300000000000000000e+01,4.500000000000000000e+01,8.875479345977231593e-03,1.178893315221358866e-03,-1.964822192035550839e-03
5.300000000000000000e+01,4.600000000000000000e+01,1.108486631192631688e-02,1.870152519232114695e-03,-2.493536692309426990e-03
5.300000000000000000e+01,4.700000000000000000e+01,1.386255273059608557e-02,3.059318361150195793e-03,-3.059318361150137680e-03
5.300000000000000000e+01,4.800000000000000000e+01,1.720350303422659224e-02,5.077121969163325525e-03,-3.384747979442176251e-03
5.300000000000000000e+01,4.900000000000000000e+01,2.063204868948043808e-02,8.175709338862836850e-03,-2.725236446287585684e-03
5.300000000000000000e+01,5.000000000000000000e+01,2.265397592680176361e-02,1.127086575283776579e-02,8.673617379884035472e-18
5.300000000000000000e+01,5.100000000000000000e+01,2.063204868948042073e-02,8.175709338862833381e-03,2.725236446287608236e-03
5.300000000000000000e+01,5.200000000000000000e+01,1.720350303422654714e-02,5.077121969163325525e-03,3.384747979442207476e-03
5.300000000000000000e+01,5.300000000000000000e+01,1.386255273059600578e-02,3.059318361150194059e-03,3.059318361150194059e-03
5.300000000000000000e+01,5.400000000000000000e+01,1.108486631192615902e-02,1.870152519232111225e-03,2.493536692309522400e-03
5.300000000000000000e+01,5.500000000000000000e+01,8.875479345976960976e-03,1.178893315221352361e-03,1.964822192035726046e-03
5.300000000000000000e+01,5.600000000000000000e+01,7.155221927854706933e-03,7.692627688157265171e-04,1.538525537631767887e-03
5.300000000000000000e+01,5.700000000000000000e+01,5.798428270713425203e-03,5.190743435130422412e-04,1.211173468197781176e-03
5.300000000000000000e+01,5.800000000000000000e+01,4.732874991459144580e-03,3.607067030112496089e-04,9.618845413645873629e-04
5.300000000000000000e+01,5.900000000000000000e+01,3.874659187984250477e-03,2.572266734098772791e-04,7.716800202320660881e-04
5.300000000000000000e+01,6.000000000000000000e+01,3.189514950995012404e-03,1.872910564282097810e-04,6.243035214315514631e-04
5.300000000000000000e+01,6.100000000000000000e+01,2.626052145121147551e-03,1.388956403631526858e-04,5.092840146726351075e-04
5.300000000000000000e+01,6.200000000000000000e+01,2.170946921649742189e-03,1.044129184199361470e-04,4.176516736926637243e-04
5.300000000000000000e+01,6.300000000000000000e+01,1.790748797735820103e-03,7.950405975345618739e-05,3.445175922882690164e-04
5.300000000000000000e+01,6.400000000000000000e+01,1.481911737073204156e-03,6.102999857763213767e-05,2.848066600671761255e-04
5.300000000000000000e+01,6.500000000000000000e+01,1.221135477601467852e-03,4.727652404763835886e-05,2.363826203058998947e-04
5.300000000000000000e+01,6.600000000000000000e+01,1.009146496461404367e-03,3.676826629321383643e-05,1.960974203402641720e-04
5.300000000000000000e+01,6.700000000000000000e+01,8.289406369209395076e-04,2.878737879932996395e-05,1.631284800544621793e-04
5.300000000000000000e+01,6.800000000000000000e+01,6.828895363524800080e-04,2.255553810332242915e-05,1.353332289274148531e-04
5.300000000000000000e+01,6.900000000000000000e+01,5.582741790661098014e-04,1.776513907058739281e-05,1.125125479762488999e-04
5.300000000000000000e+01,7.000000000000000000e+01,4.578644403999822081e-04,1.396546484690468128e-05,9.310309982039967369e-05
5.300000000000000000e+01,7.100000000000000000e+01,3.720679794253104540e-04,1.102721500508073004e-05,7.719050646371841446e-05
5.300000000000000000e+01,7.200000000000000000e+01,3.034834274725453792e-04,8.670766240232460984e-06,6.358562134312100616e-05
5.300000000000000000e+01,7.300000000000000000e+01,2.448967367390684417e-04,6.846248834474477889e-06,5.248791149817804314e-05
5.300000000000000000e+01,7.400000000000000000e+01,1.985076044761892929e-04,5.372030581388579176e-06,4.297625052493944697e-05
5.300000000000000000e+01,7.500000000000000000e+01,1.589442356891895478e-04,4.233285546209532724e-06,3.527738926645933857e-05
5.300000000000000000e+01,7.600000000000000000e+01,1.279528259432706158e-04,3.308837346930796177e-06,2.867660534395046374e-05
5.300000000000000000e+01,7.700000000000000000e+01,1.015910250012886203e-04,2.598433051892364573e-06,2.338592196105289926e-05
